date,year,area_id,area_name,display_name,area,lat,lon,property_type,txn_count,median_pps,median_price,median_area_sqft
2000-04-01,2000,195,Um Suqaim,,Um Suqaim,,,Land,11,678.12,945000.00,1393.55
2000-05-01,2000,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,13,409.03,285000.00,696.77
2000-06-01,2000,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,17,441.32,307500.00,696.77
2000-07-01,2000,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,17,452.09,336000.00,743.22
2000-09-01,2000,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,10,484.37,675000.00,1393.55
2000-10-01,2000,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,10,476.30,387500.00,812.90
2000-11-01,2000,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,18,495.14,579232.50,1164.87
2001-01-01,2001,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,25,548.96,547587.00,997.50
2001-02-01,2001,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,20,473.61,552500.00,1161.29
2001-02-01,2001,195,Um Suqaim,,Um Suqaim,,,Land,10,748.09,1362909.50,1818.62
2001-03-01,2001,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,28,468.23,487500.00,1045.16
2001-04-01,2001,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,25,484.37,675000.00,1393.55
2001-04-01,2001,195,Um Suqaim,,Um Suqaim,,,Land,10,968.75,1398150.00,1443.25
2001-05-01,2001,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,44,473.61,330000.00,696.77
2001-06-01,2001,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,20,532.81,859725.00,1611.36
2001-07-01,2001,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,28,532.81,751056.50,1409.20
2001-08-01,2001,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,17,527.43,735000.00,1393.55
2001-09-01,2001,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Land,12,522.05,491062.50,940.64
2001-09-01,2001,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,32,541.78,690000.00,1277.41
2001-10-01,2001,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,16,645.84,598440.00,926.80
2001-11-01,2001,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,16,522.05,602500.00,1161.29
2001-12-01,2001,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,31,592.02,556875.00,940.64
2002-01-01,2002,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,58,645.83,602610.00,933.08
2002-02-01,2002,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,47,688.89,960000.00,1393.55
2002-03-01,2002,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Land,13,710.42,998448.00,1405.44
2002-03-01,2002,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,51,710.42,1304490.00,1836.23
2002-04-01,2002,7,Al Barsha First,,Al Barsha First,25.11,55.21,Building,11,4682.30,19564560.00,4178.41
2002-04-01,2002,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,30,769.62,583050.00,757.16
2002-05-01,2002,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,23,798.86,500000.00,625.89
2002-06-01,2002,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,39,753.47,1050000.00,1393.55
2002-07-01,2002,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,23,753.48,525000.00,696.77
2002-08-01,2002,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,15,753.41,697000.00,925.13
2002-09-01,2002,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,14,828.82,883272.00,1042.93
2002-10-01,2002,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,16,764.24,911532.00,1195.53
2002-11-01,2002,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,10,708.63,519750.00,733.93
2002-12-01,2002,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,14,753.47,849765.00,1127.80
2003-01-01,2003,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,21,1254.64,1160000.00,924.57
2003-02-01,2003,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,26,1079.98,1498032.00,1387.32
2003-03-01,2003,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,35,1022.57,950000.00,929.03
2003-04-01,2003,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,29,1221.29,1100000.00,900.69
2003-05-01,2003,8,Al Barsha Second,Al Barsha 2,Al Barsha 2,25.10,55.22,Villa,12,570.49,795000.00,1393.55
2003-05-01,2003,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,30,882.64,1115000.00,1277.41
2003-06-01,2003,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,21,1614.59,1500000.00,929.03
2003-07-01,2003,11,Al Barsha Third,,Al Barsha Third,,,Villa,10,602.78,840000.00,1393.55
2003-07-01,2003,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,19,1076.39,1486600.00,1381.10
2003-08-01,2003,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,19,904.17,840000.00,929.03
2003-09-01,2003,11,Al Barsha Third,,Al Barsha Third,,,Villa,12,592.01,825000.00,1393.55
2003-09-01,2003,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,15,1076.39,1500000.00,1393.55
2003-10-01,2003,51,Al Mezhar First,,Al Mezhar First,,,Villa,10,557.03,902500.00,1625.80
2003-10-01,2003,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,18,1049.48,2242965.00,2084.09
2003-11-01,2003,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,17,1345.49,1625000.00,1207.74
2003-12-01,2003,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,19,1192.59,820000.00,687.58
2004-01-01,2004,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,17,2583.33,3600000.00,1393.55
2004-02-01,2004,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,19,1119.45,780000.00,696.77
2004-03-01,2004,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,18,1311.99,1500000.00,1147.12
2004-04-01,2004,8,Al Barsha Second,Al Barsha 2,Al Barsha 2,25.10,55.22,Villa,15,753.47,1098510.00,1457.93
2004-04-01,2004,11,Al Barsha Third,,Al Barsha Third,,,Villa,11,753.48,1022000.00,1356.38
2004-04-01,2004,70,Al Rashidiya,,Al Rashidiya,25.22,55.39,Villa,10,1314.55,447500.00,340.16
2004-04-01,2004,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,26,1139.19,791230.00,694.54
2004-05-01,2004,94,Al Warqa Third,,Al Warqa Third,25.19,55.42,Villa,10,532.67,597500.00,1121.76
2004-05-01,2004,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,20,1291.67,2078460.00,1609.13
2004-05-01,2004,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Unit,17,8239.13,1377500.00,167.19
2004-06-01,2004,70,Al Rashidiya,,Al Rashidiya,25.22,55.39,Villa,13,1195.99,400000.00,334.45
2004-06-01,2004,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,17,1237.85,832255.00,672.34
2004-07-01,2004,70,Al Rashidiya,,Al Rashidiya,25.22,55.39,Villa,10,1308.14,600000.00,465.72
2004-07-01,2004,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,21,2152.79,1500000.00,696.77
2004-08-01,2004,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,10,2160.42,1500000.00,694.54
2004-09-01,2004,129,Hor Al Anz,Hor Al Anz,Hor Al Anz,25.28,55.34,Building,11,4140.01,1100000.00,265.70
2004-09-01,2004,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,29,1865.75,1300000.00,696.77
2004-10-01,2004,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Land,11,1953.28,8000000.00,4095.68
2004-10-01,2004,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,15,1506.95,1400000.00,929.03
2004-11-01,2004,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Land,13,1940.59,4700000.00,2421.95
2004-11-01,2004,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,17,1578.71,1100000.00,696.77
2004-12-01,2004,8,Al Barsha Second,Al Barsha 2,Al Barsha 2,25.10,55.22,Villa,10,1140.97,1628250.00,1428.38
2004-12-01,2004,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,31,2261.94,1313800.00,580.83
2004-12-01,2004,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,34,1528.47,2760000.00,1811.61
2005-01-01,2005,7,Al Barsha First,,Al Barsha First,25.11,55.21,Building,60,3500.81,5533822.00,1580.05
2005-01-01,2005,7,Al Barsha First,,Al Barsha First,25.11,55.21,Land,29,3967.24,4423197.00,1114.93
2005-01-01,2005,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,38,1636.11,5700000.00,3483.87
2005-02-01,2005,7,Al Barsha First,,Al Barsha First,25.11,55.21,Building,29,3223.85,3987000.00,1236.72
2005-02-01,2005,7,Al Barsha First,,Al Barsha First,25.11,55.21,Land,18,3248.87,3916500.00,1205.55
2005-02-01,2005,80,Al Satwa,,Al Satwa,25.22,55.27,Land,11,4251.22,970000.00,228.17
2005-02-01,2005,129,Hor Al Anz,Hor Al Anz,Hor Al Anz,25.28,55.34,Villa,10,4452.66,1037500.00,233.00
2005-02-01,2005,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,29,1668.40,2325000.00,1393.55
2005-03-01,2005,7,Al Barsha First,,Al Barsha First,25.11,55.21,Building,22,4013.91,6288209.00,1562.16
2005-03-01,2005,7,Al Barsha First,,Al Barsha First,25.11,55.21,Land,14,6049.78,9394435.00,1462.53
2005-03-01,2005,70,Al Rashidiya,,Al Rashidiya,25.22,55.39,Villa,11,1822.92,1050000.00,576.00
2005-03-01,2005,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,29,1829.86,2550000.00,1393.55
2005-04-01,2005,70,Al Rashidiya,,Al Rashidiya,25.22,55.39,Villa,10,1671.86,985000.00,589.87
2005-04-01,2005,80,Al Satwa,,Al Satwa,25.22,55.27,Land,11,4951.35,1150000.00,232.26
2005-04-01,2005,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,33,2082.28,1400000.00,672.34
2005-05-01,2005,70,Al Rashidiya,,Al Rashidiya,25.22,55.39,Villa,10,2181.50,1010000.00,465.68
2005-05-01,2005,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,32,2152.78,2030200.00,943.06
2005-06-01,2005,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,18,2692.79,1835000.00,663.59
2005-07-01,2005,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,16,2457.76,1968805.00,810.16
2005-08-01,2005,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,17,2260.42,2100000.00,929.03
2005-09-01,2005,70,Al Rashidiya,,Al Rashidiya,25.22,55.39,Villa,12,2448.04,1125000.00,464.51
2005-09-01,2005,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,26,2206.60,3061272.00,1387.41
2005-10-01,2005,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,15,2870.39,2000000.00,696.77
2005-10-01,2005,160,Nad Al Shiba,,Nad Al Shiba,25.15,55.25,Land,13,1507.35,6172152.00,4094.70
2006-01-01,2006,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,28,2091.90,1950000.00,932.16
2006-01-01,2006,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,12,2539.98,859000.00,358.24
2006-02-01,2006,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,12,2529.51,4425000.00,1741.93
2006-03-01,2006,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,16,2094.28,2050000.00,978.85
2006-03-01,2006,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,20,2637.16,2758250.00,1038.93
2006-04-01,2006,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,20,2690.99,1931500.00,717.76
2006-05-01,2006,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,29,2095.91,2100000.00,1001.95
2006-05-01,2006,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,23,2798.61,3900000.00,1393.55
2006-06-01,2006,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,60,2096.08,2100000.00,1001.87
2006-06-01,2006,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,19,3587.98,2500000.00,696.77
2006-06-01,2006,153,Muhaisanah Fourth,,Muhaisanah Fourth,,,Building,13,5226.72,10100000.00,1932.38
2006-07-01,2006,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,43,2096.77,2100000.00,1001.54
2006-07-01,2006,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,20,3265.07,2275000.00,696.77
2006-08-01,2006,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,53,2124.86,2100000.00,988.30
2006-08-01,2006,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,10,2918.82,2365000.00,812.90
2006-09-01,2006,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,10,2192.38,1612300.00,733.93
2006-09-01,2006,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,58,2090.61,1950000.00,932.74
2006-09-01,2006,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,19,3157.43,2200000.00,696.77
2006-10-01,2006,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,101,2494.76,1451800.00,581.94
2006-10-01,2006,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,19,2124.17,2100000.00,988.62
2006-11-01,2006,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,82,2503.10,1351800.00,540.05
2006-11-01,2006,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,17,2125.16,2100000.00,988.16
2006-11-01,2006,129,Hor Al Anz,Hor Al Anz,Hor Al Anz,25.28,55.34,Building,11,8914.24,2000000.00,224.36
2006-11-01,2006,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,13,3587.96,5000000.00,1393.55
2006-12-01,2006,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Land,24,1251.07,2951050.00,2355.22
2006-12-01,2006,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,88,2460.67,1357800.00,551.80
2006-12-01,2006,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,22,2096.77,2100000.00,1001.54
2006-12-01,2006,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Villa,23,3961.69,3489888.00,880.91
2006-12-01,2006,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,12,3749.42,2175000.00,580.64
2006-12-01,2006,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,10,2487.64,2369888.00,932.24
2007-01-01,2007,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,49,2469.56,2062800.00,835.29
2007-01-01,2007,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,16,2446.77,2000000.00,817.40
2007-01-01,2007,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Villa,11,3572.19,3144100.00,880.16
2007-01-01,2007,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,14,2789.65,2240152.50,800.68
2007-01-01,2007,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,88,2221.71,1964888.00,883.69
2007-02-01,2007,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,21,2679.14,1460800.00,545.25
2007-02-01,2007,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,26,2416.78,2120000.00,875.00
2007-02-01,2007,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,18,3283.93,3450000.00,1032.94
2007-02-01,2007,160,Nad Al Shiba,,Nad Al Shiba,25.15,55.25,Land,14,1614.04,6550477.50,4057.91
2007-02-01,2007,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Villa,10,3735.63,4650000.00,1244.77
2007-02-01,2007,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,33,3106.86,2555582.00,822.56
2007-03-01,2007,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Land,15,3380.75,5000000.00,1478.96
2007-03-01,2007,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,81,2916.73,1574888.00,539.95
2007-03-01,2007,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,67,2125.12,2100000.00,988.18
2007-03-01,2007,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Villa,10,6003.89,5275000.00,886.62
2007-03-01,2007,95,Al Warsan First,International City,International City,25.17,55.42,Building,14,11226.30,9941900.00,885.59
2007-03-01,2007,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,14,3393.27,3145000.00,926.80
2007-03-01,2007,160,Nad Al Shiba,,Nad Al Shiba,25.15,55.25,Land,15,1559.64,8047703.00,5159.98
2007-03-01,2007,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Villa,17,3735.75,4650000.00,1244.73
2007-03-01,2007,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,53,2460.83,3176888.00,1290.98
2007-04-01,2007,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,53,2773.45,1497800.00,540.05
2007-04-01,2007,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,24,2667.97,2400000.00,903.43
2007-04-01,2007,148,Marsa Dubai,Dubai Marina,Dubai Marina,25.08,55.14,Unit,10,11303.43,828000.00,72.83
2007-04-01,2007,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,15,3157.43,2200000.00,696.77
2007-04-01,2007,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Villa,33,4173.69,2600000.00,622.95
2007-04-01,2007,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,42,2488.34,2265388.00,911.33
2007-05-01,2007,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,88,2535.81,1424900.00,561.88
2007-05-01,2007,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,50,2195.78,2100000.00,956.38
2007-05-01,2007,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,20,4630.60,891300.00,192.47
2007-05-01,2007,90,Al Waheda,,Al Waheda,25.29,55.34,Villa,10,3796.04,1300000.00,350.24
2007-05-01,2007,95,Al Warsan First,International City,International City,25.17,55.42,Building,11,10089.01,15540500.00,1540.34
2007-05-01,2007,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,19,4520.86,3150000.00,696.77
2007-05-01,2007,160,Nad Al Shiba,,Nad Al Shiba,25.15,55.25,Land,13,1507.29,6073718.00,4029.57
2007-05-01,2007,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Villa,23,4175.90,2600000.00,622.62
2007-05-01,2007,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,57,3110.75,1988888.00,639.36
2007-06-01,2007,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,435,2549.30,650888.00,255.32
2007-06-01,2007,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,13,2427.95,2400000.00,988.49
2007-06-01,2007,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,19,4450.58,853800.00,191.84
2007-06-01,2007,95,Al Warsan First,International City,International City,25.17,55.42,Building,11,11726.54,17094600.00,1457.77
2007-06-01,2007,148,Marsa Dubai,Dubai Marina,Dubai Marina,25.08,55.14,Unit,46,8766.80,1050000.00,119.77
2007-06-01,2007,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,15,3336.81,3100000.00,929.03
2007-06-01,2007,160,Nad Al Shiba,,Nad Al Shiba,25.15,55.25,Land,16,2341.15,7419764.00,3172.65
2007-06-01,2007,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Villa,22,4176.71,2600000.00,622.50
2007-06-01,2007,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,16,3291.47,2320388.00,703.84
2007-07-01,2007,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,345,2727.47,2000000.00,733.28
2007-07-01,2007,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,42,2331.94,2150000.00,921.66
2007-07-01,2007,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,45,5290.56,367800.00,69.52
2007-07-01,2007,95,Al Warsan First,International City,International City,25.17,55.42,Unit,20,6576.65,354500.00,53.95
2007-07-01,2007,148,Marsa Dubai,Dubai Marina,Dubai Marina,25.08,55.14,Unit,50,3907.21,699000.00,178.90
2007-07-01,2007,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,14,4626.04,3725000.00,810.67
2007-07-01,2007,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Villa,23,3735.84,4650000.00,1244.70
2007-07-01,2007,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,103,2534.87,2108888.00,831.95
2007-08-01,2007,35,Al Jadaf,Al Jaddaf,Al Jaddaf,25.21,55.32,Building,17,11775.73,12496762.00,1061.23
2007-08-01,2007,35,Al Jadaf,Al Jaddaf,Al Jaddaf,25.21,55.32,Land,118,11775.73,14256461.00,1210.66
2007-08-01,2007,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,232,2831.69,1398999.00,494.06
2007-08-01,2007,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,18,2124.84,2100000.00,988.31
2007-08-01,2007,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,82,5280.35,484800.00,91.83
2007-08-01,2007,148,Marsa Dubai,Dubai Marina,Dubai Marina,25.08,55.14,Unit,106,5795.80,1627460.00,280.80
2007-08-01,2007,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,14,3282.99,3050000.00,929.03
2007-08-01,2007,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Villa,25,3955.40,2600000.00,657.33
2007-08-01,2007,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,110,2836.43,1651760.00,581.65
2007-09-01,2007,35,Al Jadaf,Al Jaddaf,Al Jaddaf,25.21,55.32,Land,46,11775.73,18053188.00,1533.09
2007-09-01,2007,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,143,2755.43,835888.00,303.36
2007-09-01,2007,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,16,2492.04,2460000.00,987.16
2007-09-01,2007,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,63,5736.15,434800.00,75.80
2007-09-01,2007,134,Jabal Ali Industrial First,,Jabal Ali Industrial First,,,Land,13,10763.93,25554000.00,2374.04
2007-09-01,2007,148,Marsa Dubai,Dubai Marina,Dubai Marina,25.08,55.14,Unit,435,4996.66,599000.00,119.88
2007-09-01,2007,149,Me'Aisem First,Dubai Production City (IMPZ),Dubai Production City (IMPZ),25.03,55.19,Unit,24,11841.36,418000.00,35.30
2007-09-01,2007,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Land,31,11840.31,29495400.00,2491.10
2007-09-01,2007,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,10,4305.58,3000000.00,696.77
2007-09-01,2007,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Villa,27,4175.70,2600000.00,622.65
2007-09-01,2007,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,72,3021.59,667888.00,221.28
2007-10-01,2007,8,Al Barsha Second,Al Barsha 2,Al Barsha 2,25.10,55.22,Villa,13,1076.39,1500000.00,1393.55
2007-10-01,2007,35,Al Jadaf,Al Jaddaf,Al Jaddaf,25.21,55.32,Land,65,10763.92,16497000.00,1532.62
2007-10-01,2007,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,148,2532.18,646888.00,255.44
2007-10-01,2007,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,10,3779.83,3775000.00,979.33
2007-10-01,2007,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,88,5500.10,386300.00,70.23
2007-10-01,2007,95,Al Warsan First,International City,International City,25.17,55.42,Unit,68,6862.75,308000.00,44.88
2007-10-01,2007,134,Jabal Ali Industrial First,,Jabal Ali Industrial First,,,Building,14,10763.92,20000000.00,1858.06
2007-10-01,2007,134,Jabal Ali Industrial First,,Jabal Ali Industrial First,,,Land,15,10763.92,20000000.00,1858.06
2007-10-01,2007,148,Marsa Dubai,Dubai Marina,Dubai Marina,25.08,55.14,Unit,556,5795.81,403794.00,69.67
2007-10-01,2007,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,19,5453.74,3800000.00,696.77
2007-10-01,2007,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Villa,23,4014.07,1700000.00,423.51
2007-10-01,2007,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,59,3063.35,2458888.00,802.68
2007-11-01,2007,11,Al Barsha Third,,Al Barsha Third,,,Villa,11,3229.18,4260000.00,1319.22
2007-11-01,2007,35,Al Jadaf,Al Jaddaf,Al Jaddaf,25.21,55.32,Land,22,11775.74,13631245.50,1157.57
