area_id,area_name,display_name,area,year,bedroom_category,txn_count
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2021,Studio,58
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2022,1BR,113
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2022,2BR,97
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2022,3BR,31
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2022,4BR+,410
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2022,Non-residential,17
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2022,Studio,28
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2023,1BR,20
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2023,2BR,32
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2023,3BR,68
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2023,4BR+,177
202,Wadi Al Safa 4,,Wadi Al Safa 4,2010,1BR,8
202,Wadi Al Safa 4,,Wadi Al Safa 4,2010,2BR,16
202,Wadi Al Safa 4,,Wadi Al Safa 4,2010,3BR,21
202,Wadi Al Safa 4,,Wadi Al Safa 4,2011,2BR,16
202,Wadi Al Safa 4,,Wadi Al Safa 4,2011,3BR,32
202,Wadi Al Safa 4,,Wadi Al Safa 4,2012,1BR,11
202,Wadi Al Safa 4,,Wadi Al Safa 4,2012,2BR,17
202,Wadi Al Safa 4,,Wadi Al Safa 4,2012,3BR,28
203,Wadi Al Safa 5,Liwan,Liwan,2010,1BR,75
203,Wadi Al Safa 5,Liwan,Liwan,2010,2BR,29
203,Wadi Al Safa 5,Liwan,Liwan,2010,Studio,28
203,Wadi Al Safa 5,Liwan,Liwan,2011,1BR,208
203,Wadi Al Safa 5,Liwan,Liwan,2011,2BR,209
203,Wadi Al Safa 5,Liwan,Liwan,2011,Studio,131
203,Wadi Al Safa 5,Liwan,Liwan,2012,1BR,282
203,Wadi Al Safa 5,Liwan,Liwan,2012,2BR,289
203,Wadi Al Safa 5,Liwan,Liwan,2012,Studio,169
203,Wadi Al Safa 5,Liwan,Liwan,2013,1BR,171
203,Wadi Al Safa 5,Liwan,Liwan,2013,2BR,169
203,Wadi Al Safa 5,Liwan,Liwan,2013,Studio,179
203,Wadi Al Safa 5,Liwan,Liwan,2014,1BR,155
203,Wadi Al Safa 5,Liwan,Liwan,2014,2BR,164
203,Wadi Al Safa 5,Liwan,Liwan,2014,Non-residential,7
203,Wadi Al Safa 5,Liwan,Liwan,2014,Studio,165
203,Wadi Al Safa 5,Liwan,Liwan,2015,1BR,101
203,Wadi Al Safa 5,Liwan,Liwan,2015,2BR,81
203,Wadi Al Safa 5,Liwan,Liwan,2015,Studio,170
203,Wadi Al Safa 5,Liwan,Liwan,2016,1BR,111
203,Wadi Al Safa 5,Liwan,Liwan,2016,2BR,93
203,Wadi Al Safa 5,Liwan,Liwan,2016,Studio,152
203,Wadi Al Safa 5,Liwan,Liwan,2017,1BR,55
203,Wadi Al Safa 5,Liwan,Liwan,2017,2BR,71
203,Wadi Al Safa 5,Liwan,Liwan,2017,3BR,38
203,Wadi Al Safa 5,Liwan,Liwan,2017,4BR+,16
203,Wadi Al Safa 5,Liwan,Liwan,2017,Studio,64
203,Wadi Al Safa 5,Liwan,Liwan,2018,1BR,69
203,Wadi Al Safa 5,Liwan,Liwan,2018,2BR,97
203,Wadi Al Safa 5,Liwan,Liwan,2018,3BR,231
203,Wadi Al Safa 5,Liwan,Liwan,2018,4BR+,119
203,Wadi Al Safa 5,Liwan,Liwan,2018,Studio,87
203,Wadi Al Safa 5,Liwan,Liwan,2019,1BR,35
203,Wadi Al Safa 5,Liwan,Liwan,2019,2BR,175
203,Wadi Al Safa 5,Liwan,Liwan,2019,3BR,987
203,Wadi Al Safa 5,Liwan,Liwan,2019,4BR+,519
203,Wadi Al Safa 5,Liwan,Liwan,2019,Studio,43
203,Wadi Al Safa 5,Liwan,Liwan,2020,1BR,142
203,Wadi Al Safa 5,Liwan,Liwan,2020,2BR,158
203,Wadi Al Safa 5,Liwan,Liwan,2020,3BR,418
203,Wadi Al Safa 5,Liwan,Liwan,2020,4BR+,260
203,Wadi Al Safa 5,Liwan,Liwan,2020,Studio,189
203,Wadi Al Safa 5,Liwan,Liwan,2021,1BR,134
203,Wadi Al Safa 5,Liwan,Liwan,2021,2BR,159
203,Wadi Al Safa 5,Liwan,Liwan,2021,3BR,1178
203,Wadi Al Safa 5,Liwan,Liwan,2021,4BR+,768
203,Wadi Al Safa 5,Liwan,Liwan,2021,Studio,169
203,Wadi Al Safa 5,Liwan,Liwan,2022,1BR,245
203,Wadi Al Safa 5,Liwan,Liwan,2022,2BR,245
203,Wadi Al Safa 5,Liwan,Liwan,2022,3BR,1151
203,Wadi Al Safa 5,Liwan,Liwan,2022,4BR+,686
203,Wadi Al Safa 5,Liwan,Liwan,2022,Studio,316
203,Wadi Al Safa 5,Liwan,Liwan,2023,1BR,36
203,Wadi Al Safa 5,Liwan,Liwan,2023,2BR,44
203,Wadi Al Safa 5,Liwan,Liwan,2023,3BR,324
203,Wadi Al Safa 5,Liwan,Liwan,2023,4BR+,219
203,Wadi Al Safa 5,Liwan,Liwan,2023,Studio,83
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2010,2BR,96
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2010,3BR,172
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2010,4BR+,140
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2011,2BR,58
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2011,3BR,119
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2011,4BR+,116
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2012,2BR,58
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2012,3BR,74
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2012,4BR+,134
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2013,2BR,104
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2013,3BR,113
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2013,4BR+,148
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2014,2BR,66
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2014,3BR,98
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2014,4BR+,66
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2015,2BR,36
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2015,3BR,53
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2015,4BR+,79
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2016,2BR,25
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2016,3BR,37
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2016,4BR+,62
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2017,2BR,25
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2017,3BR,36
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2017,4BR+,62
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2018,2BR,27
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2018,3BR,31
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2018,4BR+,70
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2019,2BR,18
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2019,3BR,39
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2019,4BR+,45
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2020,2BR,19
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2020,3BR,29
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2020,4BR+,59
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2021,2BR,48
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2021,3BR,52
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2021,4BR+,80
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2022,2BR,45
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2022,3BR,62
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2022,4BR+,86
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2023,3BR,9
204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,2023,4BR+,9
205,Wadi Al Safa 7,Mudon,Mudon,2010,3BR,78
205,Wadi Al Safa 7,Mudon,Mudon,2010,4BR+,18
205,Wadi Al Safa 7,Mudon,Mudon,2011,2BR,92
205,Wadi Al Safa 7,Mudon,Mudon,2012,2BR,21
205,Wadi Al Safa 7,Mudon,Mudon,2012,3BR,11
205,Wadi Al Safa 7,Mudon,Mudon,2012,4BR+,37
205,Wadi Al Safa 7,Mudon,Mudon,2013,2BR,45
205,Wadi Al Safa 7,Mudon,Mudon,2014,2BR,9
205,Wadi Al Safa 7,Mudon,Mudon,2015,3BR,43
205,Wadi Al Safa 7,Mudon,Mudon,2015,4BR+,42
205,Wadi Al Safa 7,Mudon,Mudon,2016,2BR,8
205,Wadi Al Safa 7,Mudon,Mudon,2016,3BR,23
205,Wadi Al Safa 7,Mudon,Mudon,2016,4BR+,48
205,Wadi Al Safa 7,Mudon,Mudon,2017,2BR,307
205,Wadi Al Safa 7,Mudon,Mudon,2017,3BR,558
205,Wadi Al Safa 7,Mudon,Mudon,2017,4BR+,47
205,Wadi Al Safa 7,Mudon,Mudon,2018,2BR,29
205,Wadi Al Safa 7,Mudon,Mudon,2018,3BR,98
205,Wadi Al Safa 7,Mudon,Mudon,2018,4BR+,19
205,Wadi Al Safa 7,Mudon,Mudon,2019,1BR,14
205,Wadi Al Safa 7,Mudon,Mudon,2019,2BR,77
205,Wadi Al Safa 7,Mudon,Mudon,2019,3BR,490
205,Wadi Al Safa 7,Mudon,Mudon,2019,4BR+,107
205,Wadi Al Safa 7,Mudon,Mudon,2019,Studio,11
205,Wadi Al Safa 7,Mudon,Mudon,2020,2BR,69
205,Wadi Al Safa 7,Mudon,Mudon,2020,3BR,244
205,Wadi Al Safa 7,Mudon,Mudon,2020,4BR+,43
205,Wadi Al Safa 7,Mudon,Mudon,2021,1BR,104
205,Wadi Al Safa 7,Mudon,Mudon,2021,2BR,203
205,Wadi Al Safa 7,Mudon,Mudon,2021,3BR,306
205,Wadi Al Safa 7,Mudon,Mudon,2021,4BR+,126
205,Wadi Al Safa 7,Mudon,Mudon,2021,Studio,37
205,Wadi Al Safa 7,Mudon,Mudon,2022,1BR,438
205,Wadi Al Safa 7,Mudon,Mudon,2022,2BR,260
205,Wadi Al Safa 7,Mudon,Mudon,2022,3BR,380
205,Wadi Al Safa 7,Mudon,Mudon,2022,4BR+,145
205,Wadi Al Safa 7,Mudon,Mudon,2022,Studio,92
205,Wadi Al Safa 7,Mudon,Mudon,2023,1BR,29
205,Wadi Al Safa 7,Mudon,Mudon,2023,2BR,14
205,Wadi Al Safa 7,Mudon,Mudon,2023,3BR,28
205,Wadi Al Safa 7,Mudon,Mudon,2023,4BR+,13
205,Wadi Al Safa 7,Mudon,Mudon,2023,Studio,11
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2010,1BR,297
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2010,Studio,360
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2011,Studio,17
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2012,1BR,55
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2012,2BR,22
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2012,Studio,74
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2013,1BR,22
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2013,2BR,24
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2013,Non-residential,6
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2013,Studio,43
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2014,1BR,16
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2014,Studio,21
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2015,1BR,22
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2015,2BR,9
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2015,Studio,21
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2016,1BR,9
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2016,2BR,7
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2016,Studio,12
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2017,1BR,12
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2017,2BR,31
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2017,Studio,69
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2018,1BR,29
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2018,2BR,9
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2018,Studio,71
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2019,1BR,80
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2019,2BR,17
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2019,Studio,60
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2020,1BR,35
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2020,2BR,6
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2020,Studio,55
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2021,1BR,142
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2021,2BR,8
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2021,Studio,87
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2022,1BR,63
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2022,2BR,19
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2022,Studio,49
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2023,1BR,20
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2023,2BR,6
207,Warsan Fourth,Al Warsan 4,Al Warsan 4,2023,Studio,15
208,World Islands,,World Islands,2010,1BR,29
208,World Islands,,World Islands,2017,Studio,25
208,World Islands,,World Islands,2018,Studio,148
208,World Islands,,World Islands,2019,Studio,166
208,World Islands,,World Islands,2020,Studio,153
208,World Islands,,World Islands,2021,Studio,38
208,World Islands,,World Islands,2022,Studio,59
209,Zaabeel First,,Zaabeel First,2018,1BR,12
209,Zaabeel First,,Zaabeel First,2022,1BR,37
209,Zaabeel First,,Zaabeel First,2022,2BR,99
209,Zaabeel First,,Zaabeel First,2022,3BR,18
209,Zaabeel First,,Zaabeel First,2023,1BR,32
209,Zaabeel First,,Zaabeel First,2023,2BR,35
209,Zaabeel First,,Zaabeel First,2023,3BR,5
210,Zaabeel Second,Zabeel 2,Zabeel 2,2015,1BR,98
210,Zaabeel Second,Zabeel 2,Zabeel 2,2015,2BR,122
210,Zaabeel Second,Zabeel 2,Zabeel 2,2015,3BR,78
210,Zaabeel Second,Zabeel 2,Zabeel 2,2016,1BR,52
210,Zaabeel Second,Zabeel 2,Zabeel 2,2016,2BR,39
210,Zaabeel Second,Zabeel 2,Zabeel 2,2016,3BR,29
210,Zaabeel Second,Zabeel 2,Zabeel 2,2017,1BR,184
210,Zaabeel Second,Zabeel 2,Zabeel 2,2017,2BR,362
210,Zaabeel Second,Zabeel 2,Zabeel 2,2017,3BR,110
210,Zaabeel Second,Zabeel 2,Zabeel 2,2018,1BR,80
210,Zaabeel Second,Zabeel 2,Zabeel 2,2018,2BR,100
210,Zaabeel Second,Zabeel 2,Zabeel 2,2018,3BR,72
210,Zaabeel Second,Zabeel 2,Zabeel 2,2019,1BR,76
210,Zaabeel Second,Zabeel 2,Zabeel 2,2019,2BR,121
210,Zaabeel Second,Zabeel 2,Zabeel 2,2019,3BR,129
210,Zaabeel Second,Zabeel 2,Zabeel 2,2020,1BR,38
210,Zaabeel Second,Zabeel 2,Zabeel 2,2020,2BR,63
210,Zaabeel Second,Zabeel 2,Zabeel 2,2020,3BR,29
210,Zaabeel Second,Zabeel 2,Zabeel 2,2021,1BR,55
210,Zaabeel Second,Zabeel 2,Zabeel 2,2021,2BR,102
210,Zaabeel Second,Zabeel 2,Zabeel 2,2021,3BR,73
210,Zaabeel Second,Zabeel 2,Zabeel 2,2021,4BR+,19
210,Zaabeel Second,Zabeel 2,Zabeel 2,2022,1BR,73
210,Zaabeel Second,Zabeel 2,Zabeel 2,2022,2BR,103
210,Zaabeel Second,Zabeel 2,Zabeel 2,2022,3BR,67
210,Zaabeel Second,Zabeel 2,Zabeel 2,2022,4BR+,6
210,Zaabeel Second,Zabeel 2,Zabeel 2,2023,1BR,19
210,Zaabeel Second,Zabeel 2,Zabeel 2,2023,2BR,24
210,Zaabeel Second,Zabeel 2,Zabeel 2,2023,3BR,15
